epoch,f1,lr,signal_eff,signal_pur,step,total_eff,total_pur,train/events_per_second_epoch,train/events_per_second_step,train_loss,val_loss
13,0.034002166241407394,0.007000000216066837,0.9893501996994019,0.01730065420269966,1119,0.9893193244934082,0.01732758805155754,,,,0.007829675450921059
13,,,,,1119,,,30.59621810913086,,,
14,,,,,1149,,,,43.272743225097656,0.008080677129328251,
14,,,,,1199,,,,34.547279357910156,0.009664199315011501,
14,0.03982257843017578,0.007000000216066837,0.9772635698318481,0.020328711718320847,1199,0.9772176742553711,0.02035992406308651,,,,0.007719752844423056
14,,,,,1199,,,32.32472610473633,,,
15,,,,,1249,,,,32.576560974121094,0.009151802398264408,
15,0.03877117857336998,0.007000000216066837,0.9929591417312622,0.01977475918829441,1279,0.9929556846618652,0.019806090742349625,,,,0.007183653302490711
15,,,,,1279,,,32.80638122558594,,,
16,,,,,1299,,,,35.06635665893555,0.008766653016209602,
16,,,,,1349,,,,36.07972717285156,0.007544663269072771,
16,0.07550357282161713,0.007000000216066837,0.9899705052375793,0.03925706818699837,1359,0.9899632334709167,0.039319079369306564,,,,0.008125675842165947
16,,,,,1359,,,33.46738052368164,,,
17,,,,,1399,,,,31.904714584350586,0.007726198062300682,
17,0.13363972306251526,0.007000000216066837,0.9940878748893738,0.07166930288076401,1439,0.9940822720527649,0.07178293168544769,,,,0.007795338984578848
17,,,,,1439,,,33.35041427612305,,,
18,,,,,1449,,,,39.74180221557617,0.008504293859004974,
18,,,,,1499,,,,33.131771087646484,0.007733840029686689,
18,0.15301759541034698,0.007000000216066837,0.9936882853507996,0.08292753994464874,1519,0.9936758279800415,0.08305826783180237,,,,0.007804471999406815
18,,,,,1519,,,33.48630142211914,,,
19,,,,,1549,,,,34.34853744506836,0.0080436822026968,
19,,,,,1599,,,,38.715267181396484,0.00811377726495266,
19,0.17496660351753235,0.004900000523775816,0.9943556785583496,0.0959717184305191,1599,0.9943495988845825,0.0961235836148262,,,,0.0077291810885071754
19,,,,,1599,,,34.24250030517578,,,
20,,,,,1649,,,,39.14455032348633,0.007805530913174152,
20,0.19314154982566833,0.004900000523775816,0.9951939582824707,0.10701398551464081,1679,0.9951943159103394,0.10718406736850739,,,,0.007836264558136463
20,,,,,1679,,,34.20150375366211,,,
21,,,,,1699,,,,32.111671447753906,0.007710776291787624,
21,,,,,1749,,,,39.753841400146484,0.007960528135299683,
21,0.20922517776489258,0.004900000523775816,0.9959712028503418,0.11695226281881332,1759,0.9959704279899597,0.11713788658380508,,,,0.007977357134222984
21,,,,,1759,,,34.70462417602539,,,
22,,,,,1799,,,,32.675086975097656,0.008061645552515984,
22,0.21736161410808563,0.004900000523775816,0.9953901171684265,0.12207170575857162,1839,0.9953829050064087,0.12226474285125732,,,,0.008106021210551262
22,,,,,1839,,,34.10409927368164,,,
23,,,,,1849,,,,43.98944091796875,0.008326709270477295,
23,,,,,1899,,,,36.82673263549805,0.007633271627128124,
23,0.20596417784690857,0.004900000523775816,0.9960765838623047,0.11491411924362183,1919,0.9960756301879883,0.11509640514850616,,,,0.007833452895283699
23,,,,,1919,,,35.13145065307617,,,
24,,,,,1949,,,,40.16887664794922,0.008701142854988575,
24,,,,,1999,,,,32.34775924682617,0.007576159201562405,
24,0.22123925387859344,0.004900000523775816,0.9957510828971863,0.12451757490634918,1999,0.9957505464553833,0.12471529096364975,,,,0.008036275394260883
24,,,,,1999,,,34.02714157104492,,,
25,,,,,2049,,,,19.35443687438965,0.007446302566677332,
25,0.21798309683799744,0.004900000523775816,0.9963288307189941,0.12244454771280289,2079,0.9963274002075195,0.12263868749141693,,,,0.007886480540037155
25,,,,,2079,,,33.49767303466797,,,
26,,,,,2099,,,,27.175134658813477,0.00797101017087698,
26,,,,,2149,,,,20.187007904052734,0.007822440937161446,
26,0.2409333437681198,0.004900000523775816,0.994209885597229,0.13715332746505737,2159,0.9942116737365723,0.13737118244171143,,,,0.008195469155907631
26,,,,,2159,,,33.78456115722656,,,
27,,,,,2199,,,,32.583831787109375,0.00795215554535389,
27,0.2455507069826126,0.004900000523775816,0.9939228296279907,0.14015622437000275,2239,0.9939250946044922,0.14037898182868958,,,,0.008385230787098408
27,,,,,2239,,,33.616336822509766,,,
28,,,,,2249,,,,39.77241897583008,0.008219145238399506,
28,,,,,2299,,,,41.20940399169922,0.008945862762629986,
28,0.246924489736557,0.004900000523775816,0.9937835931777954,0.14104029536247253,2319,0.9937862157821655,0.1412641704082489,,,,0.00821629911661148
28,,,,,2319,,,33.712066650390625,,,
29,,,,,2349,,,,38.299503326416016,0.008113285526633263,
29,,,,,2399,,,,32.42207717895508,0.009271147660911083,
29,0.25245529413223267,0.00343000004068017,0.9943312406539917,0.1446615308523178,2399,0.9943330883979797,0.14489123225212097,,,,0.008314631879329681
29,,,,,2399,,,34.250850677490234,,,
30,,,,,2449,,,,39.977420806884766,0.0076329056173563,
30,0.2533639371395111,0.00343000004068017,0.994543194770813,0.14525571465492249,2479,0.9945446252822876,0.14548632502555847,,,,0.008143240585923195
30,,,,,2479,,,35.171138763427734,,,
31,,,,,2499,,,,33.69076919555664,0.009063836187124252,
31,,,,,2549,,,,35.36689758300781,0.008201603777706623,
31,0.26963526010513306,0.00343000004068017,0.9940353631973267,0.15606702864170074,2559,0.9940376281738281,0.15631499886512756,,,,0.008345983922481537
31,,,,,2559,,,34.0367431640625,,,
32,,,,,2599,,,,33.532894134521484,0.008551753126084805,
32,0.2505553662776947,0.00343000004068017,0.9956258535385132,0.14338451623916626,2639,0.9956254959106445,0.14361202716827393,,,,0.008081908337771893
32,,,,,2639,,,34.3585319519043,,,
33,,,,,2649,,,,41.431949615478516,0.007934976369142532,
33,,,,,2699,,,,34.100379943847656,0.007557237520813942,
33,0.26209375262260437,0.00343000004068017,0.9954748153686523,0.15099601447582245,2719,0.9954746961593628,0.15123558044433594,,,,0.008217660710215569
33,,,,,2719,,,33.73872375488281,,,
34,,,,,2749,,,,33.351600646972656,0.007709565572440624,
34,,,,,2799,,,,37.466854095458984,0.008096492849290371,
34,0.26758432388305664,0.00343000004068017,0.9948650598526001,0.15465262532234192,2799,0.9948660135269165,0.1548980325460434,,,,0.00834660418331623
34,,,,,2799,,,33.69504165649414,,,
35,,,,,2849,,,,41.331321716308594,0.008005434647202492,
35,0.2644246518611908,0.00343000004068017,0.9947408437728882,0.15255983173847198,2879,0.9947419166564941,0.1528020203113556,,,,0.008292481303215027
35,,,,,2879,,,34.35835647583008,,,
36,,,,,2899,,,,29.590978622436523,0.00790466833859682,
36,,,,,2949,,,,30.29311752319336,0.007694956846535206,
36,0.2566792666912079,0.00343000004068017,0.9952858090400696,0.14741604030132294,2959,0.9952861070632935,0.14764994382858276,,,,0.008133864030241966
36,,,,,2959,,,33.45456314086914,,,
37,,,,,2999,,,,38.43423843383789,0.008355826139450073,
37,0.27353206276893616,0.00343000004068017,0.9949713945388794,0.15863709151744843,3039,0.9949719309806824,0.1588888168334961,,,,0.008373117074370384
37,,,,,3039,,,34.44490051269531,,,
38,,,,,3049,,,,52.552764892578125,0.007693138904869556,
38,,,,,3099,,,,35.56551742553711,0.00807009357959032,
38,0.26386675238609314,0.00343000004068017,0.994294285774231,0.1521889716386795,3119,0.9942960739135742,0.15243063867092133,,,,0.008241362869739532
38,,,,,3119,,,34.283748626708984,,,
39,,,,,3149,,,,34.14268112182617,0.008239931426942348,
39,,,,,3199,,,,33.096187591552734,0.00807112269103527,
39,0.27605414390563965,0.002400999888777733,0.9947115182876587,0.1603531539440155,3199,0.9947125315666199,0.1606076955795288,,,,0.00841421540826559
39,,,,,3199,,,33.80402755737305,,,
40,,,,,3249,,,,34.585777282714844,0.007830832153558731,
40,0.2700958847999573,0.002400999888777733,0.9955763816833496,0.15631672739982605,3279,0.9955762624740601,0.1565645933151245,,,,0.008265615440905094
40,,,,,3279,,,34.42445755004883,,,
41,,,,,3299,,,,23.24081802368164,0.007629812695086002,
41,,,,,3349,,,,34.34251022338867,0.007741887122392654,
41,0.29592734575271606,0.002400999888777733,0.9944875836372375,0.1739160418510437,3359,0.9944890141487122,0.17419210076332092,,,,0.008601615205407143
41,,,,,3359,,,34.13816452026367,,,
42,,,,,3399,,,,34.55366516113281,0.007992805913090706,
42,0.27453646063804626,0.002400999888777733,0.9950457811355591,0.15931269526481628,3439,0.9950462579727173,0.15956547856330872,,,,0.008265671320259571
42,,,,,3439,,,34.99870300292969,,,
43,,,,,3449,,,,32.83816146850586,0.00801866501569748,
43,,,,,3499,,,,39.22287368774414,0.008090319111943245,
43,0.26562559604644775,0.002400999888777733,0.9958512187004089,0.1533389836549759,3519,0.9958504438400269,0.15358223021030426,,,,0.008103707805275917
43,,,,,3519,,,34.577171325683594,,,
44,,,,,3549,,,,35.72941589355469,0.008179200813174248,
44,,,,,3599,,,,38.40995407104492,0.007902197539806366,
44,0.29035645723342896,0.002400999888777733,0.9950515627861023,0.17007550597190857,3599,0.9950522184371948,0.17034538090229034,,,,0.008497938513755798
44,,,,,3599,,,34.76905822753906,,,
45,,,,,3649,,,,15.89657211303711,0.008352071046829224,
45,0.2878209054470062,0.002400999888777733,0.9952868223190308,0.16832773387432098,3679,0.9952869415283203,0.16859477758407593,,,,0.008459774777293205
45,,,,,3679,,,34.162445068359375,,,
46,,,,,3699,,,,38.76450729370117,0.007691102102398872,
46,,,,,3749,,,,33.09224319458008,0.00789935328066349,
46,0.2678017318248749,0.002400999888777733,0.9958076477050781,0.15478068590164185,3759,0.9958069920539856,0.15502610802650452,,,,0.00818648375570774
46,,,,,3759,,,33.38145446777344,,,
47,,,,,3799,,,,35.543670654296875,0.007748366333544254,
47,0.2912502884864807,0.002400999888777733,0.9952453374862671,0.17067071795463562,3839,0.9952457547187805,0.17094142735004425,,,,0.00847879983484745
47,,,,,3839,,,33.71622848510742,,,
48,,,,,3849,,,,42.160030364990234,0.008318325504660606,
48,,,,,3899,,,,42.54541778564453,0.007924241945147514,
48,0.29481133818626404,0.002400999888777733,0.994580090045929,0.17314176261425018,3919,0.9945813417434692,0.17341648042201996,,,,0.008526924066245556
48,,,,,3919,,,34.356170654296875,,,
49,,,,,3949,,,,40.47266387939453,0.008053302764892578,
49,,,,,3999,,,,32.04738998413086,0.008165807463228703,
49,0.28477007150650024,0.0016806998755782843,0.9952524900436401,0.16623978316783905,3999,0.995252788066864,0.16650335490703583,,,,0.008351298980414867
49,,,,,3999,,,33.1928596496582,,,
50,,,,,4049,,,,34.21306228637695,0.009008742868900299,
50,0.2813267111778259,0.0016806998755782843,0.9956144094467163,0.16390268504619598,4079,0.9956141710281372,0.16416268050670624,,,,0.00829119049012661
50,,,,,4079,,,34.737117767333984,,,
51,,,,,4099,,,,40.833778381347656,0.00781969353556633,
51,,,,,4149,,,,32.1301383972168,0.008421998471021652,
51,0.29261529445648193,0.0016806998755782843,0.9951135516166687,0.1716127097606659,4159,0.9951139688491821,0.17188489437103271,,,,0.00845550000667572
51,,,,,4159,,,34.02527618408203,,,
52,,,,,4199,,,,29.961877822875977,0.007799091283231974,
52,0.2968361973762512,0.0016806998755782843,0.9950913190841675,0.1745292693376541,4239,0.9950917363166809,0.17480608820915222,,,,0.008517702110111713
52,,,,,4239,,,33.43938446044922,,,
53,,,,,4249,,,,35.65621566772461,0.008076148107647896,
53,,,,,4299,,,,40.30974578857422,0.008048604242503643,
53,0.2805996537208557,0.0016806998755782843,0.9955137968063354,0.16340307891368866,4319,0.9955136179924011,0.16366226971149445,,,,0.008241615258157253
53,,,,,4319,,,34.51994323730469,,,
54,,,,,4349,,,,35.90467071533203,0.008055388927459717,
54,,,,,4399,,,,37.16656494140625,0.008359155617654324,
54,0.3018282949924469,0.0016806998755782843,0.9944989085197449,0.17799513041973114,4399,0.9945003390312195,0.17827750742435455,,,,0.008570527657866478
54,,,,,4399,,,35.59815979003906,,,
55,,,,,4449,,,,25.105480194091797,0.008263695985078812,
55,0.2799743115901947,0.0016806998755782843,0.9948009252548218,0.16299529373645782,4479,0.9948018193244934,0.16325393319129944,,,,0.008307388052344322
55,,,,,4479,,,34.51173400878906,,,
56,,,,,4499,,,,40.46819305419922,0.007942712865769863,
56,,,,,4549,,,,26.776416778564453,0.008646643720567226,
56,0.27565187215805054,0.0016806998755782843,0.9955974817276001,0.16005666553974152,4559,0.9955970644950867,0.16031043231487274,,,,0.008217140100896358
56,,,,,4559,,,33.301658630371094,,,
57,,,,,4599,,,,33.84440612792969,0.007488202303647995,
57,0.2882936894893646,0.0016806998755782843,0.9950421452522278,0.16865424811840057,4639,0.9950428009033203,0.1689218282699585,,,,0.008402781561017036
57,,,,,4639,,,34.51205062866211,,,
58,,,,,4649,,,,34.982608795166016,0.008990946225821972,
58,,,,,4699,,,,33.15648651123047,0.008099406026303768,
58,0.2882689833641052,0.0016806998755782843,0.9954487085342407,0.16862915456295013,4719,0.9954487681388855,0.1688966006040573,,,,0.0083707170560956
58,,,,,4719,,,33.72307586669922,,,
59,,,,,4749,,,,31.545944213867188,0.00833709817379713,
59,,,,,4799,,,,39.91327667236328,0.007877812720835209,
59,0.27803152799606323,0.0011764898663386703,0.995958685874939,0.16165438294410706,4799,0.9959579706192017,0.16191068291664124,,,,0.008247734047472477
59,,,,,4799,,,34.72368621826172,,,
60,,,,,4849,,,,32.986000061035156,0.007934008724987507,
60,0.2913636267185211,0.0011764898663386703,0.995366096496582,0.17074652016162872,4879,0.9953662157058716,0.17101728916168213,,,,0.008365770801901817
60,,,,,4879,,,33.409908294677734,,,
61,,,,,4899,,,,40.865482330322266,0.00821484811604023,
61,,,,,4949,,,,34.895225524902344,0.007846762426197529,
61,0.2960044741630554,0.0011764898663386703,0.9951270818710327,0.1739443838596344,4959,0.9951275587081909,0.1742202341556549,,,,0.008427116088569164
61,,,,,4959,,,33.438289642333984,,,
62,,,,,4999,,,,31.069549560546875,0.009117916226387024,
62,0.295077383518219,0.0011764898663386703,0.9949135780334473,0.17331595718860626,5039,0.9949143528938293,0.17359086871147156,,,,0.008423963561654091
62,,,,,5039,,,33.49990463256836,,,
63,,,,,5049,,,,47.275508880615234,0.009118104353547096,
63,,,,,5099,,,,34.869869232177734,0.00785048957914114,
63,0.30107060074806213,0.0011764898663386703,0.9947724342346191,0.1774682104587555,5119,0.9947733879089355,0.17774979770183563,,,,0.008517793379724026
63,,,,,5119,,,34.33336639404297,,,
64,,,,,5149,,,,40.4582405090332,0.008403673768043518,
64,,,,,5199,,,,34.681175231933594,0.00761757418513298,
64,0.28515011072158813,0.0011764898663386703,0.9957109689712524,0.1664905697107315,5199,0.9957103729248047,0.16675454378128052,,,,0.008280053734779358
64,,,,,5199,,,34.483280181884766,,,
65,,,,,5249,,,,23.454458236694336,0.007829781621694565,
65,0.2914002537727356,0.0011764898663386703,0.9956819415092468,0.17076916992664337,5279,0.9956815838813782,0.1710399091243744,,,,0.008360160514712334
65,,,,,5279,,,34.214412689208984,,,
66,,,,,5299,,,,34.18511962890625,0.0077131809666752815,
66,,,,,5349,,,,36.813621520996094,0.007649837993085384,
66,0.2886814475059509,0.0011764898663386703,0.994933009147644,0.16891559958457947,5359,0.9949337244033813,0.16918349266052246,,,,0.008373027667403221
66,,,,,5359,,,34.459266662597656,,,
67,,,,,5399,,,,39.21452331542969,0.008203621953725815,
67,0.295173704624176,0.0011764898663386703,0.995518684387207,0.17336060106754303,5439,0.9955183863639832,0.17363542318344116,,,,0.00841851532459259
67,,,,,5439,,,34.12544631958008,,,
68,,,,,5449,,,,36.16663360595703,0.007656494155526161,
68,,,,,5499,,,,39.494258880615234,0.008000531233847141,
68,0.28724080324172974,0.0011764898663386703,0.9947677850723267,0.16793383657932281,5519,0.9947687387466431,0.16820015013217926,,,,0.008323189802467823
68,,,,,5519,,,33.27022933959961,,,
69,,,,,5549,,,,34.54065704345703,0.007812974974513054,
69,,,,,5599,,,,35.80552673339844,0.00792788714170456,
69,0.2834113538265228,0.0008235430577769876,0.9959269762039185,0.16530099511146545,5599,0.9959262609481812,0.16556312143802643,,,,0.008267323486506939
69,,,,,5599,,,34.12384796142578,,,
70,,,,,5649,,,,20.666217803955078,0.007617072202265263,
70,0.2988346219062805,0.0008235430577769876,0.9954540133476257,0.17590470612049103,5679,0.995453953742981,0.17618367075920105,,,,0.008473142981529236
70,,,,,5679,,,33.559326171875,,,
71,,,,,5699,,,,19.552284240722656,0.008002093061804771,
71,,,,,5749,,,,34.57182693481445,0.008264166302978992,
71,0.2978294789791107,0.0008235430577769876,0.9952756762504578,0.1752053052186966,5759,0.9952758550643921,0.1754831075668335,,,,0.008444185368716717
71,,,,,5759,,,33.86209487915039,,,
72,,,,,5799,,,,39.30422592163086,0.007701951079070568,
72,0.2843352258205414,0.0008235430577769876,0.9956216812133789,0.16593630611896515,5839,0.9956213235855103,0.1661994755268097,,,,0.008247609250247478
72,,,,,5839,,,34.439979553222656,,,
73,,,,,5849,,,,32.477813720703125,0.00786177534610033,
73,,,,,5899,,,,33.622257232666016,0.007787071168422699,
73,0.29782822728157043,0.0008235430577769876,0.9953104853630066,0.17520128190517426,5919,0.9953106641769409,0.17547903954982758,,,,0.008412057533860207
73,,,,,5919,,,33.518436431884766,,,
74,,,,,5949,,,,39.61442184448242,0.008778122253715992,
74,,,,,5999,,,,30.264236450195312,0.008040450513362885,
74,0.3049977719783783,0.0008235430577769876,0.9949790835380554,0.18019454181194305,5999,0.9949798583984375,0.18048033118247986,,,,0.008536631241440773
74,,,,,5999,,,33.98518371582031,,,
75,,,,,6049,,,,28.116966247558594,0.007869514636695385,
75,0.29328399896621704,0.0008235430577769876,0.9956389665603638,0.17206719517707825,6079,0.9956386685371399,0.1723400056362152,,,,0.008350948803126812
75,,,,,6079,,,34.20579528808594,,,
76,,,,,6099,,,,39.68318176269531,0.00788440927863121,
76,,,,,6149,,,,42.67338180541992,0.007925738580524921,
76,0.2955414652824402,0.0008235430577769876,0.995444118976593,0.17361924052238464,6159,0.995444118976593,0.17389456927776337,,,,0.00839727371931076
76,,,,,6159,,,33.198116302490234,,,
77,,,,,6199,,,,42.98664474487305,0.007774746045470238,
77,0.2963484823703766,0.0008235430577769876,0.9954816102981567,0.1741730272769928,6239,0.9954814910888672,0.17444919049739838,,,,0.00838649831712246
77,,,,,6239,,,34.78400421142578,,,
78,,,,,6249,,,,42.45798873901367,0.008473802357912064,
78,,,,,6299,,,,42.082923889160156,0.008678223006427288,
78,0.2909480929374695,0.0008235430577769876,0.9956275820732117,0.1704556792974472,6319,0.9956272840499878,0.1707259714603424,,,,0.008330324664711952
78,,,,,6319,,,34.97330093383789,,,
79,,,,,6349,,,,34.78711700439453,0.007711240090429783,
79,,,,,6399,,,,33.400474548339844,0.008413717150688171,
79,0.2946832776069641,0.0005764801753684878,0.995390772819519,0.17302200198173523,6399,0.995390772819519,0.173296257853508,,,,0.00835755467414856
79,,,,,6399,,,33.997581481933594,,,
80,,,,,6449,,,,34.497833251953125,0.0076717808842659,
80,0.30309250950813293,0.0005764801753684878,0.9952079653739929,0.17886126041412354,6479,0.9952083826065063,0.17914488911628723,,,,0.008479245007038116
80,,,,,6479,,,34.31642150878906,,,
81,,,,,6499,,,,33.31914138793945,0.008489267900586128,
81,,,,,6549,,,,40.32522201538086,0.007841025479137897,
81,0.28676292300224304,0.0005764801753684878,0.9957218170166016,0.167587548494339,6559,0.9957214593887329,0.16785328090190887,,,,0.008252535946667194
81,,,,,6559,,,33.187843322753906,,,
82,,,,,6599,,,,43.72511291503906,0.00758329126983881,
82,0.29440078139305115,0.0005764801753684878,0.9955900311470032,0.17283377051353455,6639,0.9955898523330688,0.17310786247253418,,,,0.008386889472603798
82,,,,,6639,,,34.22169876098633,,,
83,,,,,6649,,,,41.744117736816406,0.008565065450966358,
83,,,,,6699,,,,33.993350982666016,0.0076694125309586525,
83,0.30401095747947693,0.0005764801753684878,0.9950608015060425,0.17950178682804108,6719,0.9950615167617798,0.17978641390800476,,,,0.008507617749273777
83,,,,,6719,,,33.523826599121094,,,
84,,,,,6749,,,,40.50532150268555,0.00874157715588808,
84,,,,,6799,,,,43.70808410644531,0.008132513612508774,
84,0.29787975549697876,0.0005764801753684878,0.9954788088798523,0.17524126172065735,6799,0.9954788088798523,0.17551913857460022,,,,0.008407402783632278
84,,,,,6799,,,34.54156494140625,,,
85,,,,,6849,,,,28.667783737182617,0.008223839104175568,
85,0.2941601276397705,0.0005764801753684878,0.9954690933227539,0.17266777157783508,6879,0.9954689741134644,0.17294153571128845,,,,0.008356562815606594
85,,,,,6879,,,34.19022750854492,,,
86,,,,,6899,,,,13.243626594543457,0.00770427193492651,
86,,,,,6949,,,,33.799964904785156,0.008134165778756142,
86,0.30047303438186646,0.0005764801753684878,0.9955059289932251,0.1770348995923996,6959,0.9955058097839355,0.17731566727161407,,,,0.008453899063169956
86,,,,,6959,,,34.736454010009766,,,
87,,,,,6999,,,,33.517372131347656,0.0081210657954216,
87,0.30132782459259033,0.0005764801753684878,0.995446503162384,0.17762558162212372,7039,0.995446503162384,0.17790722846984863,,,,0.00845850445330143
87,,,,,7039,,,33.92390823364258,,,
88,,,,,7049,,,,38.44142150878906,0.007881534285843372,
88,,,,,7099,,,,33.12581253051758,0.009009812958538532,
88,0.3016182482242584,0.0005764801753684878,0.9952479600906372,0.17783567309379578,7119,0.9952481985092163,0.17811769247055054,,,,0.008458121679723263
88,,,,,7119,,,34.392356872558594,,,
89,,,,,7149,,,,42.66089630126953,0.007821885868906975,
89,,,,,7199,,,,34.67673873901367,0.007745624519884586,
89,0.30164164304733276,0.00040353607619181275,0.9950780868530273,0.1778467446565628,7199,0.9950785636901855,0.17812877893447876,,,,0.008482430130243301
89,,,,,7199,,,34.02009201049805,,,
90,,,,,7249,,,,33.268672943115234,0.007982011884450912,
90,0.2965626120567322,0.00040353607619181275,0.995512843132019,0.1743258237838745,7279,0.9955127835273743,0.174602210521698,,,,0.008371153846383095
90,,,,,7279,,,34.24568176269531,,,
91,,,,,7299,,,,33.70903015136719,0.007824836298823357,
91,,,,,7349,,,,41.14273452758789,0.008046269416809082,
91,0.29959315061569214,0.00040353607619181275,0.9954054951667786,0.1764238029718399,7359,0.9954054951667786,0.176703542470932,,,,0.008424071595072746
91,,,,,7359,,,34.19012451171875,,,
92,,,,,7399,,,,43.85837936401367,0.00758060859516263,
92,0.29498404264450073,0.00040353607619181275,0.9956202507019043,0.173227459192276,7439,0.9956199526786804,0.17350207269191742,,,,0.008344492875039577
92,,,,,7439,,,35.07393264770508,,,
93,,,,,7449,,,,34.71043014526367,0.007769579999148846,
93,,,,,7499,,,,33.01991653442383,0.007983256131410599,
93,0.29102182388305664,0.00040353607619181275,0.9955345988273621,0.170503169298172,7519,0.9955344200134277,0.1707734912633896,,,,0.008289018645882607
93,,,,,7519,,,34.06084442138672,,,
94,,,,,7549,,,,38.71089172363281,0.0077833011746406555,
94,,,,,7599,,,,40.751007080078125,0.007604205049574375,
94,0.2928228974342346,0.00040353607619181275,0.9957746267318726,0.17173989117145538,7599,0.9957741498947144,0.17201218008995056,,,,0.008315791375935078
94,,,,,7599,,,33.5474739074707,,,
95,,,,,7649,,,,18.768999099731445,0.008303099311888218,
95,0.29555949568748474,0.00040353607619181275,0.9955633282661438,0.1736280918121338,7679,0.9955630302429199,0.17390339076519012,,,,0.008362735621631145
95,,,,,7679,,,34.61227798461914,,,
96,,,,,7699,,,,38.763771057128906,0.007955607026815414,
96,,,,,7749,,,,43.47660827636719,0.00794543232768774,
96,0.29861199855804443,0.00040353607619181275,0.9953168034553528,0.17574232816696167,7759,0.9953168630599976,0.17602095007896423,,,,0.008387820795178413
96,,,,,7759,,,34.48442840576172,,,
97,,,,,7799,,,,41.05463409423828,0.008046814240515232,
97,0.29342132806777954,0.00040353607619181275,0.995683491230011,0.172150120139122,7839,0.9956830143928528,0.17242300510406494,,,,0.008330869488418102
97,,,,,7839,,,34.347450256347656,,,
98,,,,,7849,,,,35.48952865600586,0.00848628394305706,
98,,,,,7899,,,,36.95893859863281,0.007557996548712254,
